               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 130,            0.045695,             0.17892,                   0,             0.81291,             0.72874,             0.80356,             0.38715,            0.045958,             0.20198,                   0,            0.001486,            0.001486,            0.001486
                 131,            0.045945,             0.17736,                   0,             0.81142,             0.72755,             0.80258,             0.38607,            0.045966,             0.20209,                   0,             0.00142,             0.00142,             0.00142
                 132,            0.045626,             0.17926,                   0,             0.80501,             0.72988,             0.80172,              0.3863,            0.045962,             0.20222,                   0,            0.001354,            0.001354,            0.001354
                 133,            0.045356,             0.17494,                   0,             0.81067,             0.72716,             0.80322,             0.38782,            0.045887,             0.20193,                   0,            0.001288,            0.001288,            0.001288
                 134,            0.045722,              0.1774,                   0,              0.8103,             0.72928,             0.80341,             0.38702,            0.045894,             0.20196,                   0,            0.001222,            0.001222,            0.001222
                 135,            0.045761,             0.17858,                   0,             0.81199,             0.73113,             0.80486,             0.38783,            0.045874,             0.20182,                   0,            0.001156,            0.001156,            0.001156
                 136,            0.045336,             0.17479,                   0,             0.80935,             0.73266,             0.80514,             0.38817,            0.045861,             0.20152,                   0,             0.00109,             0.00109,             0.00109
                 137,            0.045453,              0.1766,                   0,             0.80937,             0.73029,              0.8037,             0.38742,            0.045908,             0.20165,                   0,            0.001024,            0.001024,            0.001024
                 138,            0.045502,             0.17822,                   0,             0.80513,             0.73143,              0.8026,               0.387,            0.045878,             0.20198,                   0,            0.000958,            0.000958,            0.000958
                 139,            0.045389,             0.17555,                   0,             0.81015,             0.72958,             0.80365,             0.38819,             0.04589,             0.20173,                   0,            0.000892,            0.000892,            0.000892
                 140,            0.045619,             0.17828,                   0,             0.80849,             0.73193,             0.80331,             0.38737,            0.045921,             0.20171,                   0,            0.000826,            0.000826,            0.000826
                 141,             0.04549,             0.17708,                   0,             0.80916,             0.73024,             0.80423,             0.38771,            0.045904,             0.20154,                   0,             0.00076,             0.00076,             0.00076
                 142,            0.045378,             0.17592,                   0,             0.80815,             0.73316,              0.8041,             0.38805,            0.045898,             0.20162,                   0,            0.000694,            0.000694,            0.000694
                 143,             0.04548,              0.1759,                   0,             0.80805,              0.7326,             0.80457,             0.38784,            0.045911,             0.20157,                   0,            0.000628,            0.000628,            0.000628
                 144,            0.045295,             0.17417,                   0,             0.80813,              0.7299,             0.80471,             0.38822,            0.045909,              0.2015,                   0,            0.000562,            0.000562,            0.000562
                 145,             0.04557,             0.17769,                   0,             0.80906,              0.7317,             0.80492,             0.38856,             0.04588,             0.20139,                   0,            0.000496,            0.000496,            0.000496
                 146,            0.045544,             0.17583,                   0,             0.80842,              0.7328,             0.80453,             0.38879,            0.045857,             0.20142,                   0,             0.00043,             0.00043,             0.00043
                 147,            0.045084,             0.17602,                   0,             0.80791,             0.73549,             0.80548,             0.38919,            0.045818,             0.20148,                   0,            0.000364,            0.000364,            0.000364
                 148,            0.045506,             0.17666,                   0,             0.80959,             0.73296,             0.80419,             0.38836,            0.045835,              0.2016,                   0,            0.000298,            0.000298,            0.000298
                 149,            0.045636,             0.17633,                   0,             0.80691,             0.73657,             0.80473,              0.3888,            0.045821,             0.20156,                   0,            0.000232,            0.000232,            0.000232
