               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  39,             0.04302,              0.1709,                   0,             0.82189,             0.76282,             0.82572,             0.41089,            0.043984,             0.19527,                   0,            0.007492,            0.007492,            0.007492
                  40,            0.042962,             0.16989,                   0,             0.82307,              0.7603,             0.82443,             0.40934,            0.043954,             0.19525,                   0,            0.007426,            0.007426,            0.007426
                  41,            0.043183,             0.16693,                   0,             0.82158,             0.76166,             0.82667,             0.41092,            0.043971,             0.19405,                   0,             0.00736,             0.00736,             0.00736
                  42,             0.04301,             0.16845,                   0,             0.82537,             0.76351,             0.82833,             0.41434,            0.043943,             0.19432,                   0,            0.007294,            0.007294,            0.007294
                  43,            0.042846,             0.16581,                   0,             0.82232,              0.7631,             0.82611,             0.41204,            0.043818,             0.19381,                   0,            0.007228,            0.007228,            0.007228
                  44,            0.042808,             0.16476,                   0,             0.83322,             0.76118,             0.83364,             0.41813,            0.043735,             0.19369,                   0,            0.007162,            0.007162,            0.007162
                  45,            0.042728,             0.16505,                   0,             0.82739,             0.77021,             0.83251,             0.41627,            0.043627,             0.19414,                   0,            0.007096,            0.007096,            0.007096
                  46,            0.042086,              0.1643,                   0,             0.83238,             0.76837,             0.83346,             0.41733,            0.043586,             0.19219,                   0,             0.00703,             0.00703,             0.00703
                  47,            0.042657,             0.16832,                   0,             0.83023,              0.7672,              0.8307,             0.41725,             0.04371,             0.19295,                   0,            0.006964,            0.006964,            0.006964
                  48,            0.042248,             0.16487,                   0,             0.82469,             0.77511,             0.83374,             0.41811,            0.043534,              0.1922,                   0,            0.006898,            0.006898,            0.006898
                  49,              0.0421,             0.16591,                   0,             0.83292,             0.77385,             0.83533,             0.42028,            0.043622,             0.19364,                   0,            0.006832,            0.006832,            0.006832
                  50,            0.042133,             0.16301,                   0,             0.84126,             0.77323,             0.83799,             0.42189,            0.043419,             0.19329,                   0,            0.006766,            0.006766,            0.006766
                  51,            0.041792,             0.16305,                   0,             0.84015,             0.77113,             0.83868,             0.42474,            0.043331,             0.19245,                   0,              0.0067,              0.0067,              0.0067
                  52,            0.041708,             0.16286,                   0,             0.84098,             0.77414,             0.83505,              0.4201,            0.043545,             0.19205,                   0,            0.006634,            0.006634,            0.006634
                  53,            0.042152,             0.16303,                   0,              0.8379,             0.77123,             0.83458,              0.4218,            0.043505,             0.19251,                   0,            0.006568,            0.006568,            0.006568
                  54,            0.041512,             0.15923,                   0,             0.83948,             0.77884,             0.83729,             0.42324,            0.043372,             0.19182,                   0,            0.006502,            0.006502,            0.006502
                  55,            0.041822,             0.16191,                   0,             0.83363,             0.77715,             0.83839,             0.42457,            0.043459,             0.19184,                   0,            0.006436,            0.006436,            0.006436
                  56,            0.041676,             0.16361,                   0,             0.84095,             0.77478,             0.83788,             0.42461,            0.043452,             0.19178,                   0,             0.00637,             0.00637,             0.00637
                  57,            0.041568,             0.16007,                   0,             0.84436,             0.77633,              0.8386,             0.42466,             0.04329,             0.19101,                   0,            0.006304,            0.006304,            0.006304
                  58,            0.041231,             0.16145,                   0,             0.84294,             0.77555,               0.843,              0.4286,            0.043191,             0.19153,                   0,            0.006238,            0.006238,            0.006238
                  59,            0.041252,             0.16071,                   0,             0.84513,             0.77964,             0.84183,             0.42861,            0.043217,             0.19137,                   0,            0.006172,            0.006172,            0.006172
                  60,            0.041294,             0.15899,                   0,             0.84629,             0.77884,             0.84226,             0.43015,            0.043097,             0.19116,                   0,            0.006106,            0.006106,            0.006106
                  61,            0.041164,             0.15955,                   0,             0.84028,             0.78495,             0.84238,             0.43151,            0.043142,             0.19025,                   0,             0.00604,             0.00604,             0.00604
                  62,            0.041035,             0.15769,                   0,              0.8446,             0.77879,             0.84116,               0.431,            0.043062,             0.19073,                   0,            0.005974,            0.005974,            0.005974
                  63,            0.040986,             0.15792,                   0,             0.84261,             0.78221,             0.84146,              0.4311,            0.043099,             0.19045,                   0,            0.005908,            0.005908,            0.005908
                  64,            0.041083,             0.15834,                   0,             0.84503,             0.78148,             0.84244,             0.43061,             0.04306,             0.18983,                   0,            0.005842,            0.005842,            0.005842
                  65,            0.041168,              0.1578,                   0,             0.84979,             0.78527,             0.84655,             0.43657,            0.042814,             0.18987,                   0,            0.005776,            0.005776,            0.005776
                  66,            0.041156,              0.1613,                   0,             0.85106,             0.78586,             0.84713,             0.43761,            0.042723,             0.19021,                   0,             0.00571,             0.00571,             0.00571
                  67,            0.040842,             0.15591,                   0,             0.85326,             0.78381,             0.84542,             0.43607,            0.042893,             0.19012,                   0,            0.005644,            0.005644,            0.005644
                  68,            0.040944,             0.15885,                   0,             0.84901,             0.78326,              0.8453,             0.43573,            0.042892,              0.1895,                   0,            0.005578,            0.005578,            0.005578
                  69,            0.040768,             0.15816,                   0,             0.85525,             0.78184,             0.84519,             0.43675,            0.042979,             0.18991,                   0,            0.005512,            0.005512,            0.005512
                  70,            0.040765,             0.15677,                   0,             0.85422,             0.78127,             0.84508,              0.4374,            0.042782,             0.18939,                   0,            0.005446,            0.005446,            0.005446
                  71,            0.040681,             0.15595,                   0,             0.85444,             0.78421,             0.84924,             0.44039,            0.042559,             0.18858,                   0,             0.00538,             0.00538,             0.00538
                  72,            0.040772,             0.15816,                   0,              0.8555,             0.78584,             0.84496,              0.4364,            0.042774,             0.19017,                   0,            0.005314,            0.005314,            0.005314
                  73,            0.040721,             0.15801,                   0,             0.85472,             0.79166,             0.85398,             0.44261,            0.042642,             0.18808,                   0,            0.005248,            0.005248,            0.005248
                  74,            0.040508,             0.15663,                   0,             0.85545,             0.79039,             0.84844,             0.44137,            0.042577,             0.18866,                   0,            0.005182,            0.005182,            0.005182
                  75,            0.040638,             0.15767,                   0,              0.8577,             0.78956,             0.85031,             0.44458,            0.042427,             0.18825,                   0,            0.005116,            0.005116,            0.005116
                  76,            0.040557,             0.15674,                   0,             0.85991,             0.78773,             0.84619,             0.44008,            0.042641,             0.18953,                   0,             0.00505,             0.00505,             0.00505
                  77,            0.040412,             0.15562,                   0,             0.85504,             0.78901,             0.84997,             0.44289,            0.042481,             0.18944,                   0,            0.004984,            0.004984,            0.004984
                  78,            0.040037,             0.15285,                   0,             0.86418,              0.7839,             0.84825,             0.44014,            0.042648,             0.18904,                   0,            0.004918,            0.004918,            0.004918
                  79,             0.04006,             0.15415,                   0,              0.8619,             0.79102,             0.85253,             0.44448,            0.042494,             0.18799,                   0,            0.004852,            0.004852,            0.004852
                  80,            0.039933,             0.15573,                   0,             0.86186,             0.79184,             0.85191,              0.4459,            0.042398,             0.18804,                   0,            0.004786,            0.004786,            0.004786
                  81,             0.03983,             0.15522,                   0,             0.86192,             0.79011,             0.84876,             0.44466,            0.042484,             0.18865,                   0,             0.00472,             0.00472,             0.00472
                  82,            0.039798,             0.15415,                   0,             0.86489,             0.79071,             0.85151,             0.44706,             0.04234,             0.18767,                   0,            0.004654,            0.004654,            0.004654
                  83,            0.039696,             0.15266,                   0,             0.86685,             0.78805,             0.85249,             0.44929,            0.042275,             0.18776,                   0,            0.004588,            0.004588,            0.004588
                  84,            0.040033,             0.15675,                   0,             0.86218,             0.79408,              0.8536,             0.44877,            0.042421,             0.18743,                   0,            0.004522,            0.004522,            0.004522
                  85,            0.039734,             0.15294,                   0,              0.8609,             0.79691,             0.85466,             0.45193,            0.042148,             0.18768,                   0,            0.004456,            0.004456,            0.004456
                  86,            0.039784,             0.15479,                   0,             0.86713,             0.79358,             0.85303,             0.44967,            0.042317,             0.18712,                   0,             0.00439,             0.00439,             0.00439
                  87,            0.039925,             0.15265,                   0,             0.86279,             0.79458,             0.85394,             0.45114,            0.042063,              0.1869,                   0,            0.004324,            0.004324,            0.004324
                  88,            0.039832,             0.15275,                   0,             0.86443,             0.79715,             0.85501,             0.45414,            0.042083,             0.18723,                   0,            0.004258,            0.004258,            0.004258
                  89,            0.039379,             0.15021,                   0,             0.86451,             0.79034,              0.8529,             0.45286,            0.042117,             0.18682,                   0,            0.004192,            0.004192,            0.004192
                  90,            0.039686,             0.15379,                   0,             0.86798,             0.79435,             0.85521,             0.45573,            0.042096,             0.18667,                   0,            0.004126,            0.004126,            0.004126
                  91,            0.039443,             0.15272,                   0,             0.86496,             0.79381,             0.85389,              0.4532,            0.042126,             0.18618,                   0,             0.00406,             0.00406,             0.00406
                  92,            0.039271,             0.15094,                   0,             0.86663,             0.79104,             0.85444,              0.4528,            0.042241,             0.18666,                   0,            0.003994,            0.003994,            0.003994
                  93,            0.039516,             0.15336,                   0,             0.86993,             0.79744,             0.85569,             0.45626,            0.041829,             0.18642,                   0,            0.003928,            0.003928,            0.003928
                  94,            0.039387,             0.15228,                   0,             0.86761,             0.79928,             0.85745,             0.45874,            0.041849,             0.18652,                   0,            0.003862,            0.003862,            0.003862
                  95,            0.039214,             0.15105,                   0,             0.87328,             0.79485,             0.85758,             0.45784,            0.041985,             0.18685,                   0,            0.003796,            0.003796,            0.003796
                  96,            0.039211,             0.14921,                   0,             0.86949,             0.79535,             0.85722,             0.45965,            0.041923,             0.18603,                   0,             0.00373,             0.00373,             0.00373
                  97,            0.038809,             0.15128,                   0,             0.87291,             0.79699,             0.85843,             0.45992,            0.041858,             0.18647,                   0,            0.003664,            0.003664,            0.003664
                  98,            0.039042,             0.15147,                   0,             0.87156,             0.79362,             0.85553,             0.45895,            0.041885,             0.18722,                   0,            0.003598,            0.003598,            0.003598
                  99,            0.039062,             0.15196,                   0,             0.87155,             0.79823,             0.85628,             0.46151,            0.041834,             0.18683,                   0,            0.003532,            0.003532,            0.003532
                 100,            0.038942,              0.1495,                   0,              0.8751,             0.79978,             0.85774,             0.46014,            0.041869,             0.18745,                   0,            0.003466,            0.003466,            0.003466
                 101,            0.038758,             0.15129,                   0,             0.87708,             0.79545,             0.85794,             0.46299,            0.041743,             0.18736,                   0,              0.0034,              0.0034,              0.0034
                 102,            0.038781,             0.14908,                   0,             0.87251,             0.79913,             0.85867,             0.46302,            0.041805,             0.18619,                   0,            0.003334,            0.003334,            0.003334
                 103,            0.038669,             0.14829,                   0,             0.87556,             0.79572,             0.85926,             0.46475,            0.041634,             0.18612,                   0,            0.003268,            0.003268,            0.003268
                 104,            0.038728,             0.14802,                   0,             0.87999,             0.79618,             0.85949,             0.46545,            0.041636,             0.18633,                   0,            0.003202,            0.003202,            0.003202
                 105,            0.038752,             0.14879,                   0,             0.87863,             0.79773,             0.86052,              0.4655,            0.041661,             0.18611,                   0,            0.003136,            0.003136,            0.003136
                 106,            0.038636,             0.14862,                   0,             0.87514,             0.79761,              0.8572,             0.46316,            0.041644,             0.18633,                   0,             0.00307,             0.00307,             0.00307
                 107,            0.038554,               0.148,                   0,             0.87585,             0.80118,             0.86038,             0.46619,            0.041562,              0.1859,                   0,            0.003004,            0.003004,            0.003004
                 108,            0.038575,              0.1492,                   0,             0.87484,             0.79922,             0.85682,             0.46571,            0.041563,             0.18633,                   0,            0.002938,            0.002938,            0.002938
                 109,            0.038415,             0.14713,                   0,             0.87843,              0.8001,             0.85819,             0.46655,            0.041463,             0.18623,                   0,            0.002872,            0.002872,            0.002872
                 110,            0.038711,             0.14848,                   0,             0.87466,             0.80024,             0.85792,             0.46797,            0.041474,             0.18583,                   0,            0.002806,            0.002806,            0.002806
                 111,            0.038733,             0.15161,                   0,             0.88063,             0.79978,             0.86161,             0.46763,            0.041474,             0.18484,                   0,             0.00274,             0.00274,             0.00274
                 112,            0.038283,             0.14895,                   0,              0.8822,             0.80088,             0.86204,             0.46924,            0.041387,             0.18499,                   0,            0.002674,            0.002674,            0.002674
                 113,             0.03809,             0.14524,                   0,             0.88107,             0.79947,             0.86101,             0.47027,            0.041429,             0.18619,                   0,            0.002608,            0.002608,            0.002608
                 114,             0.03816,             0.14585,                   0,              0.8805,             0.80088,              0.8615,             0.46943,             0.04132,             0.18544,                   0,            0.002542,            0.002542,            0.002542
